River ID,River name,Latitude,Longitude,Country,Region,Continent,Ocean Basin,"Monthly discharge (Qm) 
(m3/s)",interannual mean discharge (Qa=ΣQm / 12) (m3/s),enviromental discharge (Qe=Qa*0.3) (m3/s),Extraction Factor (EF),"Design flow  (Qd=Qa*EF) 
(m3/s)","Extractable discharge (Qex_m) (m3/s)
Extractable discharge depends on the monthly discharge (Qm), the environmental discharge (Qe), and the design flow (Qd).","Actual extractable water volume per year (Qreal=ΣQex_m) 
(m3/s)","Capacity factor (CF=Qreal/Qideal) 
(%)",Jan_Pot,Feb_Pot,Mar_Pot,Apr_Pot,May_Pot,Jun_Pot,Jul_Pot,Aug_Pot,Sep_Pot,Oct_Pot,Nov_Pot,Dec_Pot
66,Dnepr,46.5025393485807,32.3243549874763,Ukraine,Eastern Europe,Europe,Mediterranean Region,1369.0,1483.6969733333333,445.109092,26.0,385.7612130666666,385.76126,4629.135120000001,100.00001216642104,2368.4782948533975,2773.648201917466,3030.205860637999,4670.383573328461,5868.228271480613,3424.076712174826,2453.130116122053,2128.0796621802324,1821.0235505918333,1972.376044548759,2139.5843127335775,2223.9596148984465
67,Huanghe,37.7847893604923,119.295882877117,China,Eastern Asia,Asia,North Pacific Ocean,505.10333,1207.1482433333335,362.14447300000006,8.0,96.57185946666668,96.571869,1158.862428,100.00000987175082,833.8589002681907,787.5360202570389,1269.2334004782201,1567.8451080253603,1479.7152464963608,1343.3011798804712,2514.977854724135,3916.8056100609374,4143.842716837591,3822.581497853457,2580.402932436744,1412.1787124817836
68,Susquehanna,39.5523315306822,-76.0845477027538,United States,Northern America,North America,North Atlantic Ocean,1066.5671,979.8714475,293.96143425,5.0,48.99357237500001,48.993568,587.9228159999999,99.99999107025718,2099.9977961913287,2448.2636159871,4394.678400634933,4218.8411280387545,2718.677919785429,1474.5816196860799,970.2979503943241,661.2050840906038,754.562657101994,1097.4619257351944,1514.0335048171496,2059.305917520454
69,Beijiang,22.7473497515668,113.631191614261,China,Eastern Asia,Asia,South China and Easter Archipelagic Seas,423.61844,1313.4905191666664,394.04715575,1.0,13.134905191666665,13.134905,157.61886,99.9999985407838,780.1649999732876,1043.1884427469936,1840.403122443963,3668.537501283882,5472.937190646333,5608.543291105612,3097.9647957411294,2697.4969266453613,2123.0202068364356,1316.1588139290684,1046.5490553798704,792.6268013585126
70,Don,47.0958333333333,39.2541666666667,Russia,European Russia,Europe,Mediterranean Region,401.00809,787.0898566666668,236.12695700000003,20.0,157.41797133333338,157.41797,1889.01564,99.999999152998,646.8967606219719,823.6914207115473,1506.963396983954,3565.0281633542345,4633.059871500727,1627.3068124978856,1026.4221502898836,856.6500851985724,783.4109982465211,724.2532474112894,754.7511456489271,664.72154152885
71,Susitna,61.2853558850645,-150.57032705591,United States,Northern America,North America,North Pacific Ocean,631.68286,1559.3679066666666,467.810372,46.0,717.3092370666667,163.87244,4479.622066000001,52.041967333349525,1109.0944047937892,392.87798042549355,355.33876689446913,527.2531256495796,3705.9189944012787,6772.801110025843,7068.008424930674,6003.038363591404,4032.680080000442,2074.9925878485815,809.2945056203132,502.2837428156329
72,Narmada,21.4908257389907,72.6499577390787,India,Southern Asia,Asia,Indian Ocean,138.30769,1216.2115430833337,364.863462925,100.0,1216.2115430833337,0.0,4397.96384,30.1343124681686,264.9824223029208,197.29225324659694,144.77889604873232,107.32058183084244,71.99536222461442,726.4695628339045,4422.537246312254,9989.019610733663,8883.766144278146,2062.425831809977,545.4716745871054,438.05499593589667
73,Santa Cruz,-50.1119048754604,-68.3822088836961,Argentina,South America,South America,South Atlantic Ocean,839.21619,697.4963416666666,209.2489025,8.0,55.79970733333333,55.799706,669.5964720000001,99.99999761050124,1647.6565970744468,2121.218633861596,2504.437581105645,2208.9516148833545,1737.70906104041,1300.4204620316468,891.4241192617327,717.1661394414156,521.0718960248256,583.4159540851845,809.1494364328679,1085.8792652740863
74,Oyapock (Oiapoq,4.19670682474809,-51.6218353751037,French Guiana (France),South America,South America,North Atlantic Ocean,861.7182,1002.9975208333332,300.89925624999995,9.0,90.26977687499998,90.269775,923.30624,85.23582236523245,1536.8549913025015,2240.9094353010587,2582.801467836172,3119.0667557929964,3470.9459725074184,2725.879190264624,2076.6356837170483,1332.0403669079,797.2500762514572,708.2442910927668,617.3034051604974,1139.521696104112
75,George,58.7633524568142,-66.1230455444664,Canada,Northern America,North America,Arctic Ocean,142.10057,716.1145860833334,214.834375825,90.0,644.503127475,0.0,3894.079366,50.34988970568196,225.78631174035363,160.28279394783172,127.2105450125544,146.13923160499834,1506.5340832494685,5446.973340148001,2743.487238974709,1670.9430881158773,1497.932463242227,1389.0216148988532,820.9436307931668,428.56226928455203
76,Rufiji,-7.77803547269489,39.3532184131775,Tanzania,Eastern Africa,Africa,Indian Ocean,727.37451,815.5806425000001,244.67419275,20.0,163.11612850000003,163.11612,1426.393072,72.8720638642017,1507.2189935185897,2024.8390592733806,3144.285085990304,4083.7876454671514,3928.4075142781876,1497.3414140475784,888.3764230803089,695.2273449561869,554.8888128164004,492.5676346593433,438.51804115505405,860.8182371849225
77,Nile,31.4571743482252,30.3734754843611,Egypt,Northern Africa,Africa,Mediterranean Region,1238.75,1253.93055,376.179165,52.0,652.043886,652.04388,7824.526560000001,99.99999907981652,2726.5271389282525,2261.953795894802,2513.8648690131627,2497.2327245127653,2683.4661956945006,3580.293530186319,4107.289154211596,3679.6931940618992,2789.2167816269452,2540.876578592473,2451.541753071559,2580.4193989863547
78,Nottaway,51.5559187188456,-79.0660333917126,Canada,Northern America,North America,Arctic Ocean,479.52173,1031.1856116666663,309.35568349999994,16.0,164.98969786666666,164.9897,1690.9760710000005,85.40816451292064,872.9103161562007,751.2210490099482,682.5495464055474,1070.6875144699454,4149.859082464374,4358.478970315752,2604.3324853481467,2060.289483330165,2254.0982202138784,2277.9050610807135,2260.4578449893047,1697.9664638636457
79,Volta,5.78851097286026,0.669304759863032,Ghana,Western Africa,Africa,North Atlantic Ocean,368.01956,1439.5119666666667,431.85359,38.0,547.0145473333333,0.0,2999.17665,45.69008058714383,747.9799429682639,784.8207287454185,729.5922958059331,783.7024449313293,767.167418456893,1170.4687095782529,2073.7973533318004,4823.494208416696,10892.810568901206,9191.92940409349,2477.632941405072,1144.2912136039156
80,Skeena,54.2125,-129.579166666667,Canada,Northern America,North America,North Pacific Ocean,194.15941,905.2848466666668,271.585454,55.0,497.9066656666668,0.0,3448.5822299999995,57.71801671207055,317.83856427420955,287.07930280244426,300.17528115526153,793.3669980859564,3564.9152824243465,5090.103101027042,3116.743373173678,1760.7106480938974,1358.8133263316174,1447.7407134691125,925.4604769903232,496.87537452462226
81,Garonne,45.5847143093744,-1.04825635771239,France,Western Europe,Europe,North Atlantic Ocean,974.08386,670.3662891666667,201.10988675,17.0,113.96226915833334,113.96227,1156.9995001,84.6039884256578,1884.5152462413487,2223.668883123943,2002.234019238886,1786.0399363500242,1676.4686914713218,1171.2721047498658,640.2378051423979,409.1137645653388,437.54263081597117,649.9342589088216,1024.3841181186438,1764.2629859921394
82,Red,29.4416788944083,-91.3092426900571,United States,Northern America,North America,North Atlantic Ocean,7142.0254,6515.384491666665,1954.6153474999996,11.0,716.6922940833332,716.69232,8600.30784,100.00000361614978,11502.900584724888,12956.341667554982,16255.437581108747,18539.944126695857,18368.29044657288,14802.770470738393,9865.975182520382,6455.858877920419,5472.937751907357,6151.618706456358,7431.193521506053,10873.848246506077
83,Pahang,3.52533402209087,103.460960619781,Malaysia,Southeastern Asia,Asia,South China and Easter Archipelagic Seas,636.70911,539.7044558333333,161.91133675,31.0,167.30838130833334,167.30836,2007.70032,99.99998726403712,1250.511093325819,918.5088267732917,827.4527918418012,871.142668679772,1011.5655937207281,837.2765838747453,703.2921369614338,672.9318969838429,774.0265888688117,1174.713971085742,1779.3108168115057,2053.5943328080507
84,Moose,51.350212406336,-80.3991610134403,Canada,Northern America,North America,Arctic Ocean,274.53333,738.5462041666666,221.56386125,1.0,7.385462041666666,7.3854613,88.62553560000002,99.9999899577486,501.6882011260717,496.05484939007323,633.7734890792467,2395.507504376637,5255.573793391015,2134.699140720694,1097.422829859398,789.7989005788924,992.5951132325072,1411.9679534685731,1341.2898672970566,857.9082508425289
85,Chao Phraya,13.5402777777778,100.589722222222,Thailand,Southeastern Asia,Asia,South China and Easter Archipelagic Seas,236.81032,651.5103891666668,195.45311675,27.0,175.90780507500003,41.357208,1495.475264,70.84559926919243,456.37399730719653,461.56455513002027,288.24633100527564,324.0394598015576,740.2971534322986,1433.6870034565677,1157.0362743455669,1748.7819892493665,2473.1921681932818,3360.5704677976764,1944.4684583014343,712.1159211551062
86,Vistula (Wisla),54.3591527571573,18.9507776990116,Poland,Eastern Europe,Europe,Baltic Sea,1073.4341,1187.639845,356.2919535,38.0,451.3031411,451.3031,5415.6372,99.99999089303924,1874.4506146748784,1913.7712690865228,3235.6820076794065,3781.8504131977584,2425.9207270386696,1917.0168527506294,1824.5948122543102,1773.1727532360046,1497.8830676728664,1531.8836545280415,1778.769744966057,1836.8298568615317
87,Copper,60.3890336118646,-144.943235627225,United States,Northern America,North America,North Pacific Ocean,222.29373,1316.4489441666667,394.93468325,100.0,1316.4489441666667,0.0,6358.65141,40.25128508386076,358.69062230044483,348.9474813597533,305.7846617131423,377.493379936048,1948.7875248498794,4733.881726752927,6932.953562236142,6061.573195976229,3215.7045008183973,1366.4368785133668,648.0890988474267,435.49116572870884
88,Saint John,45.2666666666692,-66.0666666666864,Canada,Northern America,North America,North Atlantic Ocean,434.23724,1102.1414033333333,330.642421,10.0,110.21414033333332,103.59485,1205.73615,91.1661717780611,724.6527103848149,721.2360763894699,1602.9009585032097,8455.165975455338,4490.649281346265,1656.7669609970646,1110.362158350067,941.8306265084426,526.2196681330167,1249.2602612164308,1240.7876518610133,988.7606624528752
89,Olenek,72.9690334749515,119.844027505145,Russia,Asiatic Russia,Asia,Arctic Ocean,8.5730343,1119.8892255249998,335.9667676575,70.0,783.9224578674998,0.0,3660.465933,38.91186235176825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Rupert,51.4857241242691,-78.7686288779027,Canada,Northern America,North America,Arctic Ocean,652.70264,838.2919925,251.48759775,20.0,167.6583985,167.6584,2011.9008,100.00000089467632,1188.1648571763094,1121.0435867838453,984.8972317963585,918.7567347839035,2043.716470246688,2346.3172795509827,1989.5360425619979,1957.100054981764,2070.9563225334523,2031.8136052887291,2079.0908295695544,1790.7413694478491
91,Vuoksi,61.0453113202084,30.178207907013,Russia,European Russia,Europe,Baltic Sea,603.50513,595.5225583333332,178.65676749999997,66.0,393.0448885,393.04489,4716.538680000001,100.00000038163584,1187.3790591521283,1197.061698829,1144.0339101182792,1120.680674755256,1300.1983711347698,1351.2441729731072,1275.6979790460914,1334.6748695984115,1268.7911885900762,1212.6423315840516,1171.6942122180146,1174.1867422836287
92,Kamchatka,56.2269356714154,162.494372394859,Russia,Asiatic Russia,Asia,North Pacific Ocean,488.55319,924.1861366666668,277.255841,19.0,175.59536596666666,175.59538,2107.14456,100.0000079918586,804.5533671456722,777.3500743160785,778.1658722086244,1043.9239976711126,1965.2348494540042,3254.1414225312083,3862.1993414489184,2292.8099392903696,1712.0087201127242,1490.989673337909,1016.9741239440422,874.2116035203663
93,Manicouagan,54.511034191942,-8.25607617990123,Ireland,Northern Europe,Europe,North Atlantic Ocean,853.19354,1102.5707650000002,330.77122950000006,30.0,330.77122950000006,330.77124,3969.25488,100.0000031743994,1605.1385488467345,1493.5336783649066,1361.6946759467676,1270.9651766693762,3416.9293469002323,4290.149149096026,2553.8852830552723,1887.107402870277,1899.11459864082,2096.0018276056676,1895.7360739785963,1729.569740665883
94,Esmeraldas,0.972471169046348,-79.6322389735466,Ecuador,South America,South America,North Pacific Ocean,1076.5438,903.6990958333334,271.10972875000004,14.0,126.51787341666667,126.51787,1518.2144399999995,99.99999729945928,1892.8640759661469,2887.2857073995388,3134.3253232181255,3175.0157104912737,2377.2470905790424,1553.4928379681928,1092.620277706231,756.7906482254424,781.2323797769361,782.355876683637,774.6391491067491,923.8535359376651
95,Doce,-19.6448041286478,-39.8176173021446,Brazil,South America,South America,South Atlantic Ocean,2016.2635,1198.7255508333333,359.61766525,29.0,347.6304097416666,347.63046,4171.565519999999,100.00001445740416,4515.72104403621,3708.6325680210043,3383.4227544577084,2804.332228102857,2210.9490282112283,1964.3345930352518,1804.5422466247483,1668.1331072967455,1589.437765059315,1813.3787538821605,2726.116509988861,4087.572298232556
96,Yana,71.5370070072245,136.650810986634,Russia,Asiatic Russia,Asia,Arctic Ocean,1548.9784,1109.1435964166667,332.743078925,73.0,809.6748253841666,809.67487,6217.004429999999,63.98663837105033,2780.7904275204664,1799.0005450310002,2264.509427768554,1521.6600284850042,842.8168880586144,5234.475704074305,3706.5324575125815,3062.6091106020804,2016.8962513352362,357.7436322063939,66.83868318100073,154.3049138449545
97,Bío Bío,-36.8133611174984,-73.1648066146262,Chile,South America,South America,South Pacific Ocean,384.67883,1031.3728316666668,309.4118495,43.0,443.49031761666674,75.266998,3687.131994,69.282459457341,737.0461025475336,541.0535648544007,508.40235095481995,736.8959869912802,2195.1665803503274,3093.855161205681,3532.8527717803977,3051.970246112299,2515.2036607314253,3134.8619894287804,2060.08626956978,1509.8257820715132
98,Severn-CA,55.9833333333333,-87.6416666666667,Canada,Northern America,North America,Arctic Ocean,291.35159,682.9823225,204.89469675,5.0,34.149116125,34.149113,368.421977,89.90520077967807,589.5031815917885,499.49438927295284,438.0068740717066,445.77129027641854,2132.6628338044648,2193.5821932672707,1498.8614372842062,1332.3806156111434,1461.2916606370818,1438.794174662382,1273.1305061895177,909.0772230050637
99,Nushagak,58.8773543472873,-158.597765537687,United States,Northern America,North America,North Pacific Ocean,710.24805,1171.972775,351.59183249999995,21.0,246.11428275,246.11429,2953.37148,100.000002945786,1164.276823412285,1037.8157225199598,1170.9324588686045,1304.53446165605,2839.589046081009,2926.4231488339756,2696.456909312603,2693.1172239324155,2867.1775040768853,2566.8758211206955,1830.079556179708,1379.5941250160784
100,Tsiribihina,-19.6416666666667,44.4333333333333,Madagascar,Eastern Africa,Africa,Indian Ocean,4732.25,1926.5285933333328,577.958578,80.0,1541.2228746666667,1541.223,8226.557635,44.48068354368295,8787.250539952387,10833.541449827242,7449.173398458246,4236.624104981486,1760.077572200898,1307.2929148853862,1057.3816656060103,926.3623703137667,825.1432790031158,985.0374171174429,1791.358236745369,3983.8696848197956
101,Baker,-47.7896971496275,-73.5674512418469,Chile,South America,South America,South Pacific Ocean,1181.0,869.6015566666666,260.88046699999995,38.0,330.44859153333334,330.44861,3965.38332,100.00000558836292,2050.059991811271,2095.724312983838,1804.3764076625243,1643.8158110552713,1472.3959792032517,1283.4030936846914,1074.7285326530668,1032.1717304327383,1052.4312734057894,1144.7312028514943,1538.0688023161417,1854.1445504117223
102,Araguari,1.2125,-50.1,Brazil,South America,South America,North Atlantic Ocean,650.54138,1020.376765,306.1130295,2.0,20.4075353,20.407536,207.0772216,84.5591340632562,1141.1512896409622,1915.4214201378747,2807.733601087423,3309.1440212812204,3464.3105667363448,2995.3944625666627,2412.7948268245555,1812.9175394548356,1173.741125529951,701.3286742304099,540.2430592145722,652.6329065277274
103,Pur,67.5304407698451,77.87060129305,Russia,Asiatic Russia,Asia,Arctic Ocean,298.04321,882.5766475,264.77299425,46.0,405.98525785,33.270233,2834.276893,58.17692552043322,492.6915083080043,562.5475477973137,487.2262541299287,405.94371224565765,1243.2122286154167,6963.336070999549,3405.9129491537255,1957.8994668927953,1810.8650451063531,1451.660178560736,923.5781445552668,704.9316779194878
104,Nass,55.0125,-129.6,Canada,Northern America,North America,North Pacific Ocean,155.95216,778.820315,233.6460945,100.0,778.820315,0.0,4679.51638,50.07056067012496,256.7718459555913,230.17014644310785,238.96935117903013,631.0273480799718,2366.9133580356515,3632.0124363761943,2891.630918037209,2057.778629477922,1484.4440129486995,1433.7420211055967,740.0901240333025,354.1632272042875
105,Douro (Duero),41.1438451201263,-8.65849070333886,Portugal,Southern Europe,Europe,North Atlantic Ocean,1172.604,619.8103766666667,185.943113,61.0,378.08432976666666,378.08432,2758.065627,60.79035393819261,2323.4755685119194,2643.449649346566,2442.5653450991704,1763.5827155325387,1126.5994724178865,622.5407813078128,307.25328159298226,226.6228096672289,271.3345505772478,436.9482987076492,1054.0137129457482,1632.9144313661222
106,Negro-AR,-41.0234494800966,-62.7915891628873,Argentina,South America,South America,South Atlantic Ocean,698.60608,853.1778816666666,255.9533645,13.0,110.91312461666666,110.91313,1330.9575599999998,100.0000048536486,1410.7672139698177,926.3984534858838,804.1097457881763,733.9124350674454,1123.0666885600417,1952.2151700379336,2246.4210451089903,2327.5033733961736,2043.56396790476,2208.9146600898284,2498.3224019527447,2129.509320412444
